Zero_Return_Penalty_Param,Return Mean,Neg_Return_Penalty_Param,Return Variance
81,-0.000364227,16,7.47394e-05
81,0.000835055,17,6.27302e-05
81,0.000157052,18,7.60081e-05
81,0.000667963,19,6.97761e-05
81,0.000364639,20,5.56313e-05
81,0.000175909,21,8.62859e-05
81,0.000252186,22,6.24183e-05
81,0.000416395,23,5.57642e-05
81,0.000504985,24,6.52911e-05
81,3.04575e-05,25,5.99787e-05
81,0.000727862,26,7.26531e-05
81,0.000251959,27,5.32662e-05
81,0.000590719,28,6.1774e-05
81,0.000485307,29,6.9897e-05
81,-1.05532e-05,30,6.05959e-05
81,0.000472498,31,5.17495e-05
81,3.73089e-05,32,6.93528e-05
81,5.02457e-05,33,4.88921e-05
81,0.0005866,34,4.13693e-05
81,0.000315856,35,6.31176e-05
81,-5.36242e-05,36,6.25714e-05
81,0.000257528,37,6.61361e-05
81,0.000709791,38,7.16993e-05
81,0.000649971,39,5.83807e-05
81,0.000357569,40,6.82101e-05
81,0.000425052,41,7.38552e-05
81,0.00127554,42,7.44258e-05
81,0.000777017,43,4.66994e-05
81,0.000540945,44,6.32538e-05
81,0.000625753,45,6.00476e-05
81,0.00072441,46,7.34132e-05
81,0.000444683,47,5.71919e-05
81,0.000456121,48,4.90332e-05
81,-0.000203963,49,5.2107e-05
81,0.000389972,50,7.23162e-05
81,-3.7706e-05,51,5.5679e-05
81,0.00040441,52,5.85306e-05
81,3.73448e-05,53,5.41861e-05
81,0.000114904,54,7.39013e-05
81,0.000893446,55,6.72598e-05
81,-0.000728008,56,6.84651e-05
81,0.000424851,57,9.33453e-05
81,0.00118798,58,8.15789e-05
81,0.000369482,59,7.28871e-05
81,0.00065768,60,6.26857e-05
81,0.000721842,61,5.99064e-05
81,0.0014487,62,7.2386e-05
81,0.000203313,63,6.25431e-05
81,-1.00753e-05,64,7.82498e-05
81,0.000835561,65,5.62758e-05
81,0.000229481,66,5.14283e-05
81,-0.000146226,67,4.55248e-05
81,0.000241427,68,6.87752e-05
81,0.00116274,69,6.18677e-05
81,-0.000114074,70,7.22441e-05
81,0.000484394,71,7.28479e-05
81,0.000376624,72,7.83064e-05
81,0.000445662,73,6.87321e-05
81,0.00104493,74,6.85305e-05
81,-0.000530387,75,5.4373e-05
81,0.000327697,76,8.17366e-05
81,0.000286117,77,4.97678e-05
81,0.000855938,78,5.71833e-05
81,6.80512e-05,79,9.04377e-05
81,0.000417282,80,7.7444e-05
81,0.000865519,81,6.65101e-05
81,-0.000124861,82,8.06403e-05
81,-0.000617078,83,9.03567e-05
81,0.00127843,84,7.81598e-05
81,0.000419184,85,9.15422e-05
81,0.00120003,86,5.82725e-05
81,0.000767451,87,7.65734e-05
81,-0.000203812,88,7.11525e-05
81,0.000958779,89,6.64264e-05
81,0.001009,90,5.33356e-05
81,0.000333345,91,4.50259e-05
81,0.00113906,92,6.95531e-05
81,0.000638387,93,5.32239e-05
81,0.000410843,94,7.48509e-05
81,0.000663724,95,5.32935e-05
81,0.00089198,96,7.80631e-05
81,0.000228643,97,4.80198e-05
81,0.000404322,98,5.21293e-05
81,0.000972684,99,8.35859e-05
81,8.00705e-05,100,7.20437e-05
82,0.000112058,0,5.348e-05
82,0.000937418,1,7.51666e-05
82,0.000631866,2,6.06021e-05
82,0.00106569,3,4.49156e-05
82,7.77005e-06,4,8.15358e-05
82,0.00116815,5,4.59216e-05
82,0.000448717,6,6.9265e-05
82,0.000858075,7,7.06418e-05
82,0.000259202,8,5.58501e-05
82,0.000126996,9,8.33636e-05
82,0.000298244,10,6.26317e-05
82,0.00015921,11,8.95397e-05
82,0.000186705,12,8.65469e-05
82,0.000627571,13,7.37112e-05
82,-0.000532001,14,6.10338e-05
82,0.000976412,15,8.55572e-05
82,0.0010461,16,6.38902e-05
82,0.000255247,17,7.59734e-05
82,0.000172429,18,6.0499e-05
82,-0.000435273,19,8.09057e-05
82,0.000757427,20,6.60762e-05
82,0.000621604,21,5.43229e-05
82,0.000295445,22,7.93991e-05
82,0.000956191,23,6.40686e-05
82,0.00070652,24,7.10672e-05
82,-8.73156e-05,25,5.93241e-05
82,0.00133507,26,5.28151e-05
82,5.24956e-05,27,0.000100957
82,0.00126923,28,0.000109314
82,0.000663634,29,0.000109197
82,0.00054324,30,5.12247e-05
82,0.00127031,31,6.1279e-05
82,0.000652172,32,0.000110543
82,0.00025229,33,6.71257e-05
82,0.000474539,34,7.82158e-05
82,-0.000210062,35,6.44208e-05
82,0.000697816,36,0.000104165
82,0.000490615,37,9.08063e-05
82,0.00182874,38,9.00081e-05
82,0.000777167,39,9.43855e-05
82,-0.000169041,40,5.91969e-05
82,-0.000352092,41,7.26198e-05
82,0.00125762,42,8.07698e-05
82,0.000364397,43,9.1539e-05
82,0.000276348,44,6.68339e-05
82,0.00136297,45,0.000100045
82,0.000242469,46,9.63141e-05
82,0.000536249,47,7.72254e-05
82,0.000721928,48,6.71132e-05
82,0.000106995,49,6.73919e-05
82,0.000824551,50,6.06975e-05
82,0.000781355,51,6.81532e-05
82,-1.12981e-05,52,6.86162e-05
82,0.00150103,53,7.44434e-05
82,5.23317e-05,54,6.55181e-05
82,-0.00021897,55,5.25973e-05
82,0.000106801,56,6.04347e-05
82,0.000461477,57,6.29102e-05
82,0.000478765,58,6.15273e-05
82,-0.000422502,59,7.07681e-05
82,0.000854058,60,8.29278e-05
82,0.000835426,61,6.34623e-05
82,-0.000170623,62,7.16858e-05
82,0.000748875,63,8.32216e-05
82,0.000506561,64,8.14381e-05
82,0.000940194,65,7.69878e-05
82,0.000322742,66,8.48399e-05
82,-0.000390399,67,6.18912e-05
82,0.000731866,68,0.000109975
82,0.0002503,69,7.10767e-05
82,0.000141517,70,7.39831e-05
82,-0.000549417,71,6.43268e-05
82,-2.09458e-05,72,9.09761e-05
82,0.000583168,73,9.67965e-05
82,0.000300305,74,0.000103812
82,0.000740597,75,7.82756e-05
82,0.000537168,76,7.79935e-05
82,0.000896182,77,5.914e-05
82,0.000645844,78,5.79639e-05
82,0.000460381,79,6.36224e-05
82,5.70473e-06,80,9.02419e-05
82,0.00099272,81,4.36707e-05
82,0.000307294,82,5.54474e-05
82,0.000914599,83,8.70916e-05
82,0.000985846,84,4.15194e-05
82,0.00144437,85,8.05618e-05
82,-4.39626e-05,86,5.8172e-05
82,0.000356117,87,5.21076e-05
82,0.000744022,88,7.14528e-05
82,0.000566772,89,5.49672e-05
82,0.000879433,90,7.68726e-05
82,0.000273233,91,7.12516e-05
82,0.000168122,92,4.19267e-05
82,-0.000487238,93,7.00248e-05
82,0.000760758,94,8.37801e-05
82,0.00143754,95,5.00472e-05
82,0.000737981,96,4.69547e-05
82,-7.68882e-05,97,8.4457e-05
82,0.000454152,98,7.3925e-05
82,0.000437271,99,0.000105289
82,0.000553611,100,8.02267e-05
83,0.000511251,0,6.59984e-05
83,0.00104998,1,7.48554e-05
83,0.00177214,2,7.11629e-05
83,0.000696384,3,6.46983e-05
83,0.000729158,4,6.88304e-05
83,0.000207633,5,5.79127e-05
83,0.000440832,6,5.74322e-05
83,-8.16773e-05,7,6.17601e-05
83,0.000156832,8,8.72985e-05
83,0.000637883,9,6.71962e-05
83,0.000458127,10,6.85454e-05
83,0.00080665,11,7.48618e-05
83,0.000280356,12,7.93544e-05
83,0.00116304,13,7.53503e-05
83,0.000504993,14,6.83062e-05
83,-2.79731e-05,15,6.78088e-05
83,0.000534945,16,4.78648e-05
83,0.000632663,17,5.83724e-05
83,0.000279933,18,7.25584e-05
83,0.000226005,19,0.00010508
83,7.52197e-05,20,5.41834e-05
83,-0.000228716,21,7.78938e-05
83,0.000465152,22,6.84899e-05
83,0.000795622,23,5.88792e-05
83,0.000697785,24,5.19835e-05
83,0.000820249,25,7.43341e-05
83,0.000134669,26,0.000117064
83,-0.000242559,27,7.70297e-05
83,0.000771743,28,7.42271e-05
83,0.000393792,29,5.61211e-05
83,0.00052501,30,6.24905e-05
83,6.23183e-05,31,9.16508e-05
83,0.00113489,32,7.30083e-05
83,0.00081338,33,7.04382e-05
83,0.000615228,34,8.00301e-05
83,0.000645108,35,9.44475e-05
83,9.47641e-05,36,8.26267e-05
83,0.00138758,37,6.37422e-05
83,0.000237801,38,6.01812e-05
83,0.0013563,39,8.14439e-05
83,0.00072355,40,7.09242e-05
83,0.00014663,41,6.69238e-05
83,-0.000605131,42,6.8952e-05
83,0.000587871,43,7.16212e-05
83,0.000321247,44,6.71449e-05
83,0.000590996,45,7.63462e-05
83,3.0371e-05,46,7.47582e-05
83,0.000239764,47,9.87232e-05
83,0.00102888,48,6.53221e-05
83,0.000417861,49,8.17625e-05
83,-0.000166112,50,6.13341e-05
83,0.00105773,51,7.53571e-05
83,0.000397218,52,5.28296e-05
83,5.97793e-05,53,7.30711e-05
83,0.000826069,54,5.36731e-05
83,0.000171435,55,6.90447e-05
83,0.00029728,56,8.45647e-05
83,0.000579867,57,7.62732e-05
83,0.000969019,58,5.75834e-05
83,-0.000171607,59,7.60841e-05
83,0.000184326,60,8.65838e-05
83,0.000394186,61,4.89298e-05
83,0.000798793,62,7.11795e-05
83,0.00126457,63,9.58108e-05
83,0.000756138,64,7.53722e-05
83,-6.09308e-05,65,9.12151e-05
83,0.00057632,66,6.62659e-05
83,0.00083237,67,7.64198e-05
83,0.000851306,68,7.93301e-05
83,0.000306107,69,6.19406e-05
83,0.000307729,70,7.7452e-05
83,0.000540351,71,8.65451e-05
83,0.000898337,72,6.2638e-05
83,0.000402065,73,4.14632e-05
83,0.000290481,74,7.60567e-05
83,0.00078834,75,8.40578e-05
83,0.000159504,76,0.000101935
83,0.000341557,77,8.33482e-05
83,-0.000513851,78,8.06413e-05
83,0.000291053,79,9.11566e-05
83,0.0016732,80,7.85136e-05
83,0.000578465,81,7.53995e-05
83,0.00107737,82,7.3928e-05
83,2.49067e-05,83,6.14532e-05
83,0.000454998,84,8.88889e-05
83,-0.000240671,85,8.4706e-05
83,0.00107788,86,5.62427e-05
83,0.00088575,87,7.9549e-05
83,-0.000393969,88,6.2283e-05
83,0.000351382,89,8.73021e-05
83,0.00133453,90,6.59639e-05
83,-0.000979158,91,6.91999e-05
83,0.000413601,92,6.39988e-05
83,-0.000552891,93,9.32836e-05
83,0.00043897,94,5.39701e-05
83,-1.20909e-05,95,5.42222e-05
83,0.0012452,96,0.000114881
83,0.00105938,97,5.39372e-05
83,0.00103794,98,7.3057e-05
83,2.08555e-05,99,6.96706e-05
83,0.00127079,100,5.71853e-05
84,0.000484229,0,6.7741e-05
84,0.000239265,1,7.27714e-05
84,0.0013082,2,7.00599e-05
84,-0.000176688,3,6.21694e-05
84,0.000854873,4,7.03443e-05
84,0.00163666,5,7.91452e-05
84,0.000226699,6,6.31882e-05
84,-0.000365844,7,5.36668e-05
84,0.000766181,8,5.73533e-05
84,0.000552224,9,6.34769e-05
84,0.000325197,10,5.12601e-05
84,0.000799787,11,6.58007e-05
84,0.000431678,12,6.60539e-05
84,0.00148186,13,8.18796e-05
84,0.0004422,14,6.48299e-05
84,-2.64837e-05,15,7.1664e-05
84,0.00050993,16,7.16657e-05
84,0.000195692,17,6.11862e-05
84,0.000491712,18,6.32276e-05
84,0.000865965,19,6.00454e-05
84,0.00094851,20,5.61786e-05
84,-4.32337e-05,21,6.48464e-05
84,0.000408743,22,7.04686e-05
84,0.000410731,23,6.88622e-05
84,0.000705137,24,5.49517e-05
84,0.000960083,25,7.78062e-05
84,0.0016563,26,7.51561e-05
84,0.000468092,27,5.70387e-05
84,-0.000211497,28,5.74454e-05
84,0.000614691,29,7.51496e-05
84,0.000927975,30,5.66856e-05
84,0.00106733,31,7.34064e-05
84,0.000917791,32,4.25372e-05
84,0.000532768,33,7.76191e-05
84,0.00109232,34,7.45534e-05
84,0.000352971,35,7.07921e-05
84,-0.000288478,36,6.21495e-05
84,-0.000196521,37,8.03861e-05
84,0.000884221,38,7.01156e-05
84,0.000630598,39,6.83082e-05
84,0.00036548,40,6.05889e-05
84,0.000644733,41,5.65221e-05
84,0.000154659,42,7.11605e-05
84,0.000669364,43,6.45396e-05
84,0.000357729,44,5.93165e-05
84,0.000518126,45,7.23792e-05
84,0.000758201,46,5.81325e-05
84,0.000588415,47,8.71647e-05
84,0.000376964,48,9.34839e-05
84,0.000813365,49,6.78606e-05
84,0.00104074,50,6.17043e-05
84,0.000925635,51,5.98914e-05
84,0.000938854,52,4.49278e-05
84,0.000343445,53,5.97906e-05
84,0.000726943,54,6.76898e-05
84,-0.000128648,55,6.80917e-05
84,0.000423159,56,7.35423e-05
84,0.00125553,57,6.02868e-05
84,0.0012939,58,7.63003e-05
84,0.00121191,59,7.32801e-05
84,0.00100043,60,8.52249e-05
84,0.000355516,61,6.77571e-05
84,0.000167788,62,7.95281e-05
84,0.000317259,63,6.87263e-05
84,0.000156333,64,4.89181e-05
84,0.0003967,65,8.39474e-05
84,0.000592117,66,6.6931e-05
84,0.000123466,67,5.73999e-05
84,0.000184501,68,7.61071e-05
84,-0.000169032,69,8.91823e-05
84,0.00045627,70,7.40569e-05
84,0.000541131,71,6.33435e-05
84,0.000337035,72,5.63521e-05
84,0.000257447,73,7.34419e-05
84,-0.000619388,74,0.000108829
84,0.00111317,75,7.54308e-05
84,0.00119125,76,6.55792e-05
84,0.00191199,77,9.78848e-05
84,0.000288338,78,7.64003e-05
84,0.000913974,79,0.000119986
84,-0.000714786,80,9.58826e-05
84,0.000955729,81,6.22925e-05
84,0.000699256,82,6.82334e-05
84,0.000418956,83,8.44963e-05
84,0.000245551,84,6.69305e-05
84,0.000822438,85,5.8545e-05
84,0.00024414,86,7.62514e-05
84,0.00060428,87,5.25659e-05
84,0.00157361,88,5.2998e-05
84,4.61316e-05,89,8.95258e-05
84,0.000583665,90,6.10697e-05
84,0.0010508,91,6.66189e-05
84,0.00128561,92,4.77439e-05
84,0.000201461,93,7.44895e-05
84,0.000688955,94,5.47772e-05
84,0.000742382,95,6.27026e-05
84,-6.63928e-06,96,7.77984e-05
84,0.000362639,97,5.87018e-05
84,0.000881594,98,7.34299e-05
84,-3.69089e-05,99,4.81649e-05
84,0.000892515,100,4.95987e-05
85,0.000494276,0,5.30005e-05
85,-0.000574759,1,9.73148e-05
85,0.000393432,2,9.82161e-05
85,0.000718691,3,5.94541e-05
85,-0.000154908,4,6.41865e-05
85,0.000116366,5,7.74811e-05
85,0.00166431,6,7.40841e-05
85,0.000322398,7,5.94449e-05
85,0.000800978,8,8.00328e-05
85,0.000864494,9,5.10067e-05
85,0.000682017,10,7.65924e-05
85,0.000754413,11,8.51914e-05
85,-0.000167759,12,5.66232e-05
85,0.00102837,13,5.27083e-05
85,0.000921446,14,4.55164e-05
85,0.000291932,15,7.09418e-05
85,9.60744e-05,16,8.23509e-05
85,-0.00040711,17,6.87775e-05
85,0.000466997,18,4.80925e-05
85,-0.000371879,19,8.43061e-05
85,0.00112078,20,4.22076e-05
85,0.000314177,21,4.32465e-05
85,-0.000218079,22,5.11749e-05
85,0.00107756,23,7.20777e-05
85,7.66682e-05,24,4.73195e-05
85,0.000463459,25,8.77517e-05
85,0.00067934,26,8.40235e-05
85,0.000707151,27,7.38609e-05
85,0.00136639,28,7.07482e-05
85,0.000538118,29,9.4903e-05
85,-0.000796646,30,8.63351e-05
85,0.000396674,31,7.35025e-05
85,0.000720562,32,9.74013e-05
85,0.000729298,33,6.71588e-05
85,0.000462993,34,0.000116685
85,0.00141508,35,7.23346e-05
85,0.000758421,36,6.78707e-05
85,0.000506573,37,6.53274e-05
85,0.000159915,38,7.58226e-05
85,0.00120024,39,8.00115e-05
85,0.000485528,40,6.15652e-05
85,0.000951875,41,8.79637e-05
85,0.000985903,42,7.64675e-05
85,0.0013584,43,9.44715e-05
85,0.000537942,44,6.97071e-05
85,0.00127953,45,9.049e-05
85,0.000636201,46,6.97259e-05
85,0.000497588,47,5.17124e-05
85,0.000434627,48,6.92367e-05
85,5.24032e-05,49,8.34469e-05
85,0.000501709,50,5.92014e-05
85,0.000460369,51,6.22768e-05
85,0.00100326,52,8.29248e-05
85,0.000500516,53,7.10805e-05
85,0.000928963,54,6.19881e-05
85,-8.69067e-05,55,5.12588e-05
85,0.000781791,56,8.39611e-05
85,0.000487843,57,8.71486e-05
85,-6.37995e-05,58,5.12834e-05
85,0.000631611,59,7.06352e-05
85,0.00136291,60,6.12032e-05
85,1.83359e-06,61,9.41831e-05
85,3.55883e-05,62,8.32235e-05
85,0.000163276,63,7.75945e-05
85,-0.000142803,64,6.73626e-05
85,0.00177227,65,6.7134e-05
85,0.000227862,66,8.4187e-05
85,0.000125661,67,6.37719e-05
85,0.00130738,68,9.46464e-05
85,0.00080162,69,8.8278e-05
85,0.000574549,70,8.92464e-05
85,0.000191656,71,5.87785e-05
85,0.00107428,72,6.30944e-05
85,-0.000436712,73,5.37288e-05
85,-0.000541347,74,6.95017e-05
85,0.000449002,75,6.48096e-05
85,0.000370404,76,8.84025e-05
85,0.000830035,77,8.0572e-05
85,-0.00011562,78,6.2294e-05
85,0.000377098,79,8.90509e-05
85,0.00049773,80,7.34553e-05
85,-0.000487275,81,0.000101317
85,-0.000210713,82,7.79584e-05
85,0.000606238,83,6.73132e-05
85,0.000585569,84,7.20387e-05
85,-3.05639e-05,85,8.79488e-05
85,2.94461e-05,86,7.60608e-05
85,0.00122825,87,6.025e-05
85,0.000865259,88,8.09788e-05
85,0.000335538,89,6.05085e-05
85,0.000319394,90,4.04798e-05
85,0.000662662,91,8.48009e-05
85,0.000536991,92,8.27983e-05
85,0.00100133,93,6.3569e-05
85,0.000341539,94,7.87354e-05
85,0.000529325,95,0.000111266
85,0.000704491,96,8.65346e-05
85,0.000182788,97,6.60535e-05
85,0.00056411,98,6.8018e-05
85,-9.32129e-05,99,8.24215e-05
85,0.00123871,100,8.83523e-05
86,0.00074028,0,8.96369e-05
86,0.00138178,1,7.33266e-05
86,0.000147477,2,9.42574e-05
86,0.0014218,3,6.91419e-05
86,-7.17112e-05,4,7.86851e-05
86,7.35354e-05,5,6.94208e-05
86,0.00118805,6,8.53002e-05
86,0.00135602,7,9.64815e-05
86,0.00111264,8,5.81545e-05
86,-7.75057e-05,9,5.16961e-05
86,0.000197156,10,7.16609e-05
86,0.000351909,11,5.69499e-05
86,-0.000142046,12,6.65005e-05
86,-0.000408821,13,9.16471e-05
86,0.00106973,14,8.0625e-05
86,0.00118932,15,6.45541e-05
86,0.000459662,16,5.81107e-05
86,0.000778722,17,7.39088e-05
86,0.000546868,18,6.20322e-05
86,0.000370905,19,6.67121e-05
86,0.000333198,20,6.33407e-05
86,0.000586642,21,7.13323e-05
86,0.000327684,22,8.24193e-05
86,0.000281584,23,5.07264e-05
86,9.59285e-05,24,7.77487e-05
86,0.000602249,25,6.40749e-05
86,0.00023673,26,8.62997e-05
86,0.000699242,27,8.07262e-05
86,-0.000720324,28,7.70178e-05
86,0.000638633,29,8.51464e-05
86,-0.000203478,30,6.22025e-05
86,0.000791435,31,8.4888e-05
86,0.00113521,32,5.01598e-05
86,0.000119066,33,5.82176e-05
86,-0.000177377,34,6.47371e-05
86,0.00101041,35,7.83584e-05
86,-4.50907e-05,36,7.52616e-05
86,0.000554216,37,4.32227e-05
86,0.000218565,38,8.88213e-05
86,0.000511752,39,6.9628e-05
86,-0.000246926,40,8.32589e-05
86,0.00103513,41,0.000125752
86,-5.07168e-05,42,5.54907e-05
86,-9.63076e-05,43,8.40405e-05
86,0.000163042,44,7.96307e-05
86,0.000758553,45,7.26419e-05
86,-0.000130689,46,7.17927e-05
86,0.000562069,47,5.61541e-05
86,0.000378781,48,5.07609e-05
86,0.000674668,49,5.34549e-05
86,0.00045361,50,6.30285e-05
86,0.00104795,51,4.99718e-05
86,0.000347121,52,5.99724e-05
86,0.000744285,53,4.7394e-05
86,0.000393432,54,5.7988e-05
86,0.000785343,55,5.44821e-05
86,0.000495376,56,5.78731e-05
86,0.000775916,57,6.07556e-05
86,0.000717033,58,6.7756e-05
86,0.000272484,59,5.46018e-05
86,0.000541752,60,6.98577e-05
86,0.000326073,61,6.31852e-05
86,0.000141171,62,3.86078e-05
86,0.0011888,63,6.21023e-05
86,-0.000186805,64,4.97061e-05
86,0.00076589,65,4.80683e-05
86,0.000430364,66,4.44944e-05
86,0.00021648,67,5.23652e-05
86,0.000538722,68,5.29733e-05
86,8.41824e-05,69,6.54394e-05
86,0.000778307,70,9.10809e-05
86,0.000923385,71,5.64174e-05
86,0.000669758,72,6.06515e-05
86,0.000684908,73,3.84691e-05
86,0.00109938,74,4.83389e-05
86,0.00032897,75,3.88661e-05
86,0.00061211,76,4.46983e-05
86,9.51352e-05,77,4.50217e-05
86,0.000616544,78,6.52897e-05
86,0.000831276,79,4.76437e-05
86,0.00060692,80,3.99085e-05
86,5.5776e-05,81,4.4962e-05
86,0.00113185,82,4.01654e-05
86,0.000700521,83,4.61214e-05
86,0.000865136,84,6.43647e-05
86,0.000602219,85,5.35159e-05
86,7.76979e-05,86,6.73506e-05
86,0.000741865,87,3.97504e-05
86,0.0007612,88,4.01175e-05
86,0.000961485,89,7.92857e-05
86,-0.000311719,90,5.5316e-05
86,0.000791404,91,4.63553e-05
86,-3.71541e-05,92,6.10338e-05
86,0.000150665,93,5.18044e-05
86,0.00145335,94,5.92507e-05
86,0.000253258,95,6.08555e-05
86,0.000907553,96,5.01902e-05
86,0.000729158,97,4.54604e-05
86,0.000209561,98,4.457e-05
86,0.000428542,99,6.03638e-05
86,0.000845814,100,5.62535e-05
87,-0.000282688,0,5.17317e-05
87,0.000911425,1,5.43297e-05
87,0.000565008,2,6.506e-05
87,0.00037761,3,6.45493e-05
87,0.000413123,4,5.06406e-05
87,-0.000307539,5,4.95955e-05
87,0.000669044,6,5.20692e-05
87,0.000789133,7,5.22475e-05
87,0.000775544,8,4.63541e-05
87,0.000828959,9,3.92294e-05
87,0.000689394,10,5.21525e-05
87,0.000116646,11,6.48922e-05
87,0.000657699,12,5.18295e-05
87,0.000220036,13,4.68778e-05
87,4.22687e-05,14,5.63864e-05
87,-0.000128304,15,6.79819e-05
87,3.92297e-05,16,3.26772e-05
87,0.000503889,17,6.07928e-05
87,0.000871439,18,4.70478e-05
87,0.000458633,19,4.23885e-05
87,0.000859096,20,3.74171e-05
87,6.2417e-05,21,4.08744e-05
87,0.000832485,22,4.41861e-05
87,0.000771592,23,4.25561e-05
87,0.000389942,24,4.64608e-05
87,0.000379769,25,6.45367e-05
87,0.000265075,26,5.34354e-05
87,0.000901937,27,7.0993e-05
87,0.00142864,28,3.75947e-05
87,0.000665948,29,4.1756e-05
87,-2.92347e-05,30,6.48175e-05
87,0.000681637,31,5.92463e-05
87,0.000666695,32,4.62764e-05
87,-0.000272708,33,4.99098e-05
87,0.000214742,34,4.22247e-05
87,0.00081303,35,4.37873e-05
87,0.000191514,36,5.14476e-05
87,0.000579119,37,5.65216e-05
87,-0.000101511,38,6.37959e-05
87,0.000643662,39,5.87599e-05
87,0.000539862,40,5.61344e-05
87,0.00115374,41,5.85239e-05
87,0.000101375,42,5.77635e-05
87,0.001601,43,5.26299e-05
87,0.000274554,44,5.18963e-05
87,0.000786852,45,3.96209e-05
87,0.00127236,46,6.44247e-05
87,0.00058465,47,6.59686e-05
87,0.000223678,48,5.05966e-05
87,0.000352771,49,4.62292e-05
87,0.000864847,50,5.00019e-05
87,0.000525073,51,4.76684e-05
87,0.00134615,52,4.94434e-05
87,0.00033171,53,5.43141e-05
87,0.00021765,54,3.68608e-05
87,0.000880465,55,5.66128e-05
87,0.000574615,56,5.61231e-05
87,1.85761e-05,57,6.83943e-05
87,0.00114159,58,9.17423e-05
87,2.8752e-05,59,4.83762e-05
87,0.000619028,60,4.11874e-05
87,0.000149607,61,5.36029e-05
87,0.000745865,62,5.65943e-05
87,0.000938796,63,4.67666e-05
87,0.000777201,64,5.87334e-05
87,0.000968021,65,5.09661e-05
87,0.000172391,66,6.11121e-05
87,0.00119438,67,4.78472e-05
87,0.000793011,68,4.88712e-05
87,0.000607286,69,4.56271e-05
87,0.000514407,70,4.52198e-05
87,0.000153774,71,4.22324e-05
87,0.000718055,72,6.60249e-05
87,0.00137818,73,5.40537e-05
87,0.000543657,74,5.04377e-05
87,0.0004449,75,5.34439e-05
87,0.000479008,76,4.98094e-05
87,0.000556309,77,5.03419e-05
87,0.000311519,78,5.26216e-05
87,0.000966015,79,4.10794e-05
87,0.000247576,80,5.65274e-05
87,0.000607021,81,5.00303e-05
87,-0.000577836,82,5.87837e-05
87,0.000580945,83,3.69206e-05
87,0.00094131,84,5.10191e-05
87,0.000309682,85,5.08332e-05
87,1.68867e-05,86,3.66302e-05
87,0.000755839,87,5.63247e-05
87,6.97572e-05,88,5.97168e-05
87,0.000245073,89,4.51518e-05
87,0.00115035,90,4.72464e-05
87,0.000186267,91,4.67117e-05
87,0.000929719,92,3.79444e-05
87,0.000111845,93,5.86885e-05
87,0.000384321,94,4.84357e-05
87,0.000432396,95,5.46969e-05
87,0.000359373,96,4.60987e-05
87,0.0004751,97,6.7731e-05
87,0.000799462,98,6.113e-05
87,0.000626091,99,5.60353e-05
87,0.00107909,100,4.42567e-05
88,0.000910089,0,4.01988e-05
88,0.00133803,1,4.56356e-05
88,0.00079558,2,4.5342e-05
88,0.000208117,3,4.18949e-05
88,0.000401145,4,3.70958e-05
88,0.000318977,5,4.61289e-05
88,0.000525869,6,5.97794e-05
88,0.000691451,7,4.17195e-05
88,0.000446417,8,4.0357e-05
88,0.000669061,9,3.04255e-05
88,0.000429149,10,4.20706e-05
88,0.000840527,11,3.25032e-05
88,0.000668299,12,4.31505e-05
88,-0.000336144,13,3.50766e-05
88,0.000638119,14,4.27031e-05
88,0.000122552,15,5.77904e-05
88,0.00013765,16,5.7704e-05
88,0.000425018,17,4.47571e-05
88,0.000956495,18,3.57836e-05
88,0.000541501,19,2.71566e-05
88,0.000498725,20,3.78948e-05
88,0.000464566,21,5.38308e-05
88,2.71926e-05,22,5.25242e-05
88,0.000730701,23,4.28375e-05
88,0.000948924,24,5.33533e-05
88,-3.73181e-05,25,6.3479e-05
88,0.000210381,26,6.42716e-05
88,0.0011784,27,6.05432e-05
88,7.0605e-05,28,4.14542e-05
88,0.00087826,29,5.13146e-05
88,0.00062591,30,3.96613e-05
88,6.19112e-05,31,4.50102e-05
88,0.000817409,32,5.37393e-05
88,0.00141018,33,3.97556e-05
88,0.000474227,34,4.90587e-05
88,0.000354292,35,3.94444e-05
88,0.000582212,36,3.48316e-05
88,0.000472498,37,3.00965e-05
88,0.000790955,38,5.58907e-05
88,0.00011882,39,3.81472e-05
88,-9.29333e-05,40,5.578e-05
88,0.000373968,41,4.72976e-05
88,0.000773236,42,5.74514e-05
88,6.32193e-05,43,4.64719e-05
88,0.000924291,44,3.77035e-05
88,0.000144367,45,4.9462e-05
88,0.000327148,46,3.07369e-05
88,0.000331815,47,4.56114e-05
88,0.000514792,48,3.39592e-05
88,5.78517e-05,49,6.08564e-05
88,0.000918292,50,4.84971e-05
88,0.000735109,51,4.61703e-05
88,0.000670359,52,3.97035e-05
88,0.00101444,53,5.34493e-05
88,0.000854631,54,2.99934e-05
88,0.000136304,55,4.74055e-05
88,0.000716132,56,5.21929e-05
88,0.000963176,57,4.847e-05
88,0.000461583,58,4.43076e-05
88,0.000818976,59,5.78426e-05
88,0.00017203,60,4.78102e-05
88,0.000875323,61,4.13401e-05
88,0.00057221,62,4.57739e-05
88,0.000458926,63,4.22262e-05
88,0.000948227,64,3.8599e-05
88,0.000489765,65,5.04859e-05
88,-0.000211108,66,5.44603e-05
88,0.00051737,67,3.68543e-05
88,0.000260112,68,4.17457e-05
88,0.00068759,69,3.55388e-05
88,0.000408377,70,4.04457e-05
88,0.00083881,71,3.79112e-05
88,0.000140582,72,2.95365e-05
